DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
131200675,05/31/2013,05/30/2013,0755,12,77th Street,1208,310,BURGLARY,1601 0344 0329,40,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,500 W  45TH                         ST,,"(34.0028, -118.2827)"
131200791,08/25/2013,08/21/2013,0730,12,77th Street,1253,310,BURGLARY,1607 1822 0344,55,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2000 W  76TH                         ST,,"(33.971, -118.3135)"
131200853,10/12/2013,10/08/2013,1200,12,77th Street,1267,310,BURGLARY,0344 1607 1822,40,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,400 W  84TH                         PL,,"(33.9632, -118.2813)"
131200858,10/13/2013,10/10/2013,1400,12,77th Street,1218,310,BURGLARY,1273 1609 0321 0344,51,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,900 W  53RD                         ST,,"(33.9941, -118.2893)"
131200886,11/01/2013,10/31/2013,2200,12,77th Street,1213,310,BURGLARY,0342 1309 0344 0326 0216,27,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5700 S  GRAMERCY                     PL,,"(33.991, -118.3138)"
131200889,11/03/2013,10/29/2013,1200,12,77th Street,1253,310,BURGLARY,1607 1822 0344 1202,74,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1800 W  75TH                         ST,,"(33.9719, -118.3106)"
131200914,11/18/2013,11/17/2013,1540,12,77th Street,1231,310,BURGLARY,0342 1402 1606 1822,29,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3900 W  59TH                         ST,,"(33.9872, -118.342)"
131204190,01/03/2013,01/02/2013,1500,12,77th Street,1215,310,BURGLARY,1202 1822 0377 1606 0344,67,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1100 W  56TH                         ST,,"(33.9914, -118.2937)"
131204206,01/04/2013,01/03/2013,0815,12,77th Street,1231,310,BURGLARY,0321 0329 1607 1822 0344,42,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6300    VERDUN                       AV,,"(33.9826, -118.3459)"
131204207,01/04/2013,01/03/2013,1730,12,77th Street,1232,310,BURGLARY,1607 0329 0321 1822 0344,28,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3600 W  59TH                         PL,,"(33.9863, -118.3352)"
131204285,01/05/2013,01/04/2013,1100,12,77th Street,1205,310,BURGLARY,1822 0329 1602 0344,38,M,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,1200 W  50TH                         ST,,"(33.9978, -118.2959)"
131204296,01/04/2013,01/03/2013,2130,12,77th Street,1207,310,BURGLARY,0321 1822 1606 0344,35,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4500    WESLEY                       AV,,"(34.0027, -118.2878)"
131204307,01/05/2013,01/02/2013,1400,12,77th Street,1215,310,BURGLARY,0321 0354 1822 1601 1273 0344,52,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1200 W  53RD                         ST,,"(33.9941, -118.2958)"
131204365,01/05/2013,01/05/2013,2030,12,77th Street,1208,310,BURGLARY,0344 1822 1601 0321 1606,51,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 W  50TH                         ST,,"(33.9974, -118.2856)"
131204418,01/06/2013,01/06/2013,0840,12,77th Street,1283,310,BURGLARY,1606 0344 0321,46,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,9400    LA SALLE                     AV,,"(33.9511, -118.3057)"
131204479,01/08/2013,01/07/2013,0730,12,77th Street,1255,310,BURGLARY,0321 0344 1607 1822,42,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,7800    DENKER                       AV,,"(33.9691, -118.3046)"
131204499,01/08/2013,01/07/2013,0700,12,77th Street,1241,310,BURGLARY,1605 0914,45,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3600 W  62ND                         ST,,"(33.9836, -118.3352)"
131204500,01/07/2013,01/03/2013,1700,12,77th Street,1245,310,BURGLARY,1606 0344,30,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1000 W  67TH                         ST,,"(33.9785, -118.2918)"
131204512,01/08/2013,01/08/2013,1220,12,77th Street,1211,310,BURGLARY,0334 0421 1601 0344 0321 1822 1251,19,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,5700 S  VICTORIA                     AV,,"(33.9909, -118.3322)"
131204513,01/08/2013,01/07/2013,1530,12,77th Street,1233,310,BURGLARY,1607 0344,40,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5800 S  HARVARD                      BL,,"(33.9878, -118.3068)"
131204534,01/09/2013,01/07/2013,0900,12,77th Street,1203,310,BURGLARY,0321 1601 1608 0344 1822,35,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1500 W  51ST                         ST,,"(33.9969, -118.3057)"
131204561,01/09/2013,01/07/2013,1400,12,77th Street,1245,310,BURGLARY,0344 1822,71,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1000 W  GAGE                         AV,,"(33.9822, -118.2915)"
131204656,01/11/2013,01/10/2013,1145,12,77th Street,1243,310,BURGLARY,0352 1822 1210 1607 0344,31,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6400    HAAS                         AV,,"(33.9819, -118.3168)"
131204669,01/11/2013,01/09/2013,1830,12,77th Street,1213,310,BURGLARY,1822 1607 0344 0321,29,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2100 W  54TH                         ST,,"(33.9932, -118.316)"
131204694,01/11/2013,01/11/2013,0720,12,77th Street,1232,310,BURGLARY,1607 0344 0321,40,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3100 W  59TH                         ST,,"(33.9872, -118.3264)"
131204697,01/11/2013,01/10/2013,1130,12,77th Street,1232,310,BURGLARY,1202 1609 0344 0321,89,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5900    MADDEN                       AV,,"(33.9873, -118.3255)"
131204711,01/12/2013,01/11/2013,1200,12,77th Street,1232,310,BURGLARY,0321 1609 1822 1202,48,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5900    5TH                          AV,,"(33.9873, -118.3225)"
131204767,01/11/2013,01/11/2013,1240,12,77th Street,1243,310,BURGLARY,0358 1609 0342,31,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2000 W  64TH                         ST,,"(33.9814, -118.3133)"
131204769,01/11/2013,01/11/2013,0900,12,77th Street,1267,310,BURGLARY,0358 0352 0321 1609 0344,44,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,900 W  85TH                         ST,,"(33.9613, -118.2893)"
131204821,01/13/2013,01/13/2013,1100,12,77th Street,1243,310,BURGLARY,1607 0321 0358 0344 0352,28,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2000 W  71ST                         ST,,"(33.9754, -118.3133)"
131204879,01/15/2013,01/14/2013,1030,12,77th Street,1269,310,BURGLARY,1602 1607 0344 0321 1822 0329,53,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,800 E  82ND                         ST,,"(33.9647, -118.2608)"
131205025,01/16/2013,01/15/2013,0830,12,77th Street,1211,310,BURGLARY,1822 1609 0344 0321,59,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3500 W  54TH                         ST,,"(33.9931, -118.3333)"
131205051,01/16/2013,01/16/2013,1245,12,77th Street,1203,310,BURGLARY,0344 0352 0321,31,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1500 W  47TH                         ST,,"(34.001, -118.3056)"
131205053,01/16/2013,01/15/2013,1500,12,77th Street,1231,310,BURGLARY,0321 1202 1601 0344 1402,65,M,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,998,,,3800 W  60TH                         ST,,"(33.9854, -118.3398)"
131205063,01/17/2013,01/16/2013,0840,12,77th Street,1252,310,BURGLARY,1602 0344 3029 0321 1822,23,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,2900 W  67TH                         ST,,"(33.9782, -118.3246)"
131205068,01/17/2013,01/14/2013,0800,12,77th Street,1242,310,BURGLARY,1606 0344 1202,75,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6500    2ND                          AV,,"(33.9805, -118.3197)"
131205147,01/18/2013,01/17/2013,0800,12,77th Street,1242,310,BURGLARY,1607 0321 1822 0344,43,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6000    7TH                          AV,,"(33.9855, -118.3245)"
131205148,01/18/2013,01/17/2013,1130,12,77th Street,1233,310,BURGLARY,1601 0321 1822 0344,32,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6100    HAAS                         AV,,"(33.9842, -118.3168)"
131205235,01/17/2013,01/17/2013,0700,12,77th Street,1213,310,BURGLARY,1609 0344 1822 0329 0321,35,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5200    RUTHELEN                     ST,,"(33.9951, -118.3126)"
131205236,01/18/2013,01/18/2013,1330,12,77th Street,1252,310,BURGLARY,1822 1607 0344 1602 0352 1202 0321,67,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,7000    8TH                          AV,,"(33.9764, -118.3265)"
131205240,01/19/2013,01/17/2013,0800,12,77th Street,1213,310,BURGLARY,0321 1601,53,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2000 W  54TH                         ST,,"(33.9933, -118.3138)"
131205241,01/19/2013,01/18/2013,1115,12,77th Street,1204,310,BURGLARY,1607 0321 0344,55,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1500 W  46TH                         ST,,"(34.0019, -118.3035)"
131205266,01/19/2013,01/19/2013,0515,12,77th Street,1231,310,BURGLARY,1202 1607 0344 0377,76,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6100    ALVISO                       AV,,"(33.9841, -118.344)"
131205343,01/21/2013,01/20/2013,1730,12,77th Street,1268,310,BURGLARY,0321 1822 1607 1609,59,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,200 W  85TH                         PL,,"(33.9608, -118.2761)"
131205348,01/21/2013,01/20/2013,1610,12,77th Street,1233,310,BURGLARY,0321 1822 0344 1607,32,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1600 W  60TH                         ST,,"(33.9859, -118.3046)"
131205366,01/21/2013,01/21/2013,0810,12,77th Street,1203,310,BURGLARY,0342 0321 1601 1822 0344,50,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5100    CIMARRON                     ST,,"(33.9963, -118.316)"
131205377,01/21/2013,01/21/2013,1610,12,77th Street,1209,310,BURGLARY,1607 1822 0319 0344,27,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,400 W  47TH                         PL,,"(34.0002, -118.2814)"
131205395,01/22/2013,01/21/2013,1900,12,77th Street,1215,310,BURGLARY,1606 0344 1822,29,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1000 W  56TH                         ST,,"(33.9914, -118.2915)"
131205404,01/22/2013,01/22/2013,0320,12,77th Street,1268,310,BURGLARY,1607 0342 1822 0314 0344,29,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,200 E  85TH                         ST,,"(33.961, -118.2717)"
131205405,01/21/2013,01/18/2013,1230,12,77th Street,1245,310,BURGLARY,1607 1236 1275 0344,56,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,1000 W  69TH                         ST,,"(33.9771, -118.2918)"
131205438,01/22/2013,01/22/2013,1010,12,77th Street,1243,310,BURGLARY,1606 1822 1202 0344 0352 0377,62,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6600    HAAS                         AV,,"(33.9794, -118.3168)"
131205448,01/23/2013,01/22/2013,0715,12,77th Street,1253,310,BURGLARY,1607 1822 0321 0344 0352,32,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1900 W  78TH                         PL,,"(33.9682, -118.3112)"
131205449,01/23/2013,01/19/2013,0140,12,77th Street,1253,310,BURGLARY,1601 0344 1822 0352,41,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2000 W  FLORENCE                     AV,,"(33.9746, -118.3134)"
131205456,01/23/2013,01/22/2013,0800,12,77th Street,1266,310,BURGLARY,1607 1822 1251 0344,22,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,500 W  81ST                         ST,,"(33.9656, -118.2827)"
131205464,01/23/2013,01/22/2013,0730,12,77th Street,1203,310,BURGLARY,1236 1606 0344 1822 0352,41,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4700    CIMARRON                     ST,,"(34.001, -118.316)"
131205533,01/24/2013,01/23/2013,2330,12,77th Street,1213,310,BURGLARY,1608 1822 0344,25,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5500 S  MANHATTAN                    PL,,"(33.9925, -118.3101)"
131205536,01/23/2013,01/23/2013,0430,12,77th Street,1215,310,BURGLARY,0329 0321 1266 1822 1204 1601,55,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1100 W  57TH                         ST,,"(33.9905, -118.2937)"
131205563,01/24/2013,01/24/2013,0600,12,77th Street,1233,310,BURGLARY,0344 0352 0358 1609,57,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,1700 W  60TH                         ST,,"(33.9859, -118.3068)"
131205582,01/25/2013,01/24/2013,0700,12,77th Street,1245,310,BURGLARY,1606 0344 1822,52,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1300 W  69TH                         ST,,"(33.977, -118.2981)"
131205583,01/25/2013,01/24/2013,0800,12,77th Street,1283,310,BURGLARY,1607 0344 0329 0321 1822 1210,53,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,10200 S  HARVARD                      BL,,"(33.944, -118.3068)"
131205620,01/25/2013,01/23/2013,1400,12,77th Street,1245,310,BURGLARY,1273 0382 1601 0344,22,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,6300    HALLDALE                     AV,,"(33.9824, -118.3024)"
131205632,01/25/2013,01/25/2013,1100,12,77th Street,1256,310,BURGLARY,0321 1601 0344,44,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,500 W  FLORENCE                     AV,,"(33.9747, -118.2827)"
131205634,01/25/2013,01/25/2013,1100,12,77th Street,1243,310,BURGLARY,1607 0321 0344,32,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1700 W  71ST                         ST,,"(33.9754, -118.3068)"
131205668,01/25/2013,01/25/2013,0815,12,77th Street,1242,310,BURGLARY,0344 0321 1608,53,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6200    7TH                          AV,,"(33.9837, -118.3245)"
131205681,01/26/2013,01/25/2013,1200,12,77th Street,1268,310,BURGLARY,1202 1606 0344,94,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,200 E  85TH                         ST,,"(33.961, -118.2717)"
131205710,01/27/2013,01/26/2013,2350,12,77th Street,1269,310,BURGLARY,1602 1822 1402 0344,,M,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,8300    STANFORD                     AV,,"(33.9638, -118.2629)"
131205724,01/27/2013,01/26/2013,1000,12,77th Street,1251,310,BURGLARY,1606 0344 0352 0321,31,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3200 W  71ST                         ST,,"(33.9757, -118.328)"
131205726,01/26/2013,01/26/2013,1215,12,77th Street,1213,310,BURGLARY,1607 0321 0344 0352,23,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2000 W  54TH                         ST,,"(33.9933, -118.3138)"
131205751,01/27/2013,01/27/2013,0945,12,77th Street,1283,310,BURGLARY,1202 1609 0321 0344,67,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2000 W  93RD                         ST,,"(33.952, -118.3134)"
131205766,01/28/2013,01/25/2013,2100,12,77th Street,1252,310,BURGLARY,0344 1601 1822,44,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,480,,,2900 W  75TH                         ST,,"(33.9719, -118.3243)"
131205822,01/29/2013,01/27/2013,1700,12,77th Street,1211,310,BURGLARY,1607 0321 1822 0344,60,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5400    CHESLEY                      AV,,"(33.9931, -118.3344)"
131205823,01/29/2013,01/28/2013,0800,12,77th Street,1215,310,BURGLARY,1606 0344 1822 0329,23,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1300 W  55TH                         ST,,"(33.9923, -118.298)"
131205825,01/29/2013,01/28/2013,0630,12,77th Street,1242,310,BURGLARY,1609 0344 0329 1822 0321,49,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6600    4TH                          AV,,"(33.9794, -118.3216)"
131205826,01/29/2013,01/28/2013,0910,12,77th Street,1203,310,BURGLARY,1607 0344 1822,30,M,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,5100 S  VAN NESS                     AV,,"(33.9963, -118.3171)"
131205827,01/29/2013,01/27/2013,1430,12,77th Street,1255,310,BURGLARY,0321 0329 0344 1601 1822,35,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1200 W  75TH                         ST,,"(33.9719, -118.2962)"
131205904,01/30/2013,01/28/2013,0835,12,77th Street,1255,310,BURGLARY,0326 0342 0344 1202 1309 1605 1822,64,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,310,,,,1100 W  76TH                         ST,,"(33.9711, -118.294)"
131205905,01/30/2013,01/29/2013,1445,12,77th Street,1242,310,BURGLARY,1607 0344 0321 0329 1822,41,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6000    3RD                          AV,,"(33.9855, -118.3206)"
131205940,01/30/2013,01/29/2013,0300,12,77th Street,1257,310,BURGLARY,1607 0352 0344 1204,43,F,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,7800 S  FIGUEROA                     ST,,"(33.9688, -118.2827)"
131205966,01/31/2013,01/30/2013,0945,12,77th Street,1242,310,BURGLARY,1602 0344 0342 0321 0216 1609 0352,42,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6300    4TH                          AV,,"(33.983, -118.3216)"
131205982,01/31/2013,01/30/2013,0915,12,77th Street,1213,310,BURGLARY,1601 0344 0321 0329 1822,52,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,1700 W  55TH                         ST,,"(33.9924, -118.3068)"
131206050,02/01/2013,01/31/2013,1240,12,77th Street,1245,310,BURGLARY,1601 0344 0321 1822,42,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1500 W  65TH                         ST,,"(33.9806, -118.3024)"
131206091,02/01/2013,02/01/2013,0930,12,77th Street,1232,310,BURGLARY,1601 0321 0358 0344 0352,33,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3500 W  60TH                         ST,,"(33.9854, -118.333)"
131206119,02/02/2013,02/01/2013,1230,12,77th Street,1205,310,BURGLARY,1822 1606 0344 0321,49,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1400 W  49TH                         ST,,"(33.9992, -118.3002)"
131206196,02/03/2013,02/01/2013,1100,12,77th Street,1205,310,BURGLARY,1822 0344 1609 0329 0321,54,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,1000 W  51ST                         PL,,"(33.996, -118.2915)"
131206216,02/03/2013,02/03/2013,0830,12,77th Street,1243,310,BURGLARY,0321 1608 1309 0344 1275,42,M,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,6800    CIMARRON                     ST,,"(33.9778, -118.3159)"
131206224,02/03/2013,02/02/2013,1300,12,77th Street,1218,310,BURGLARY,1606 0321 0344 1822,24,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,800 W  57TH                         ST,,"(33.9905, -118.2871)"
131206248,02/04/2013,02/03/2013,1300,12,77th Street,1242,310,BURGLARY,0321 0344 1601 1822,54,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,6600    6TH                          AV,,"(33.9794, -118.3236)"
131206288,01/30/2013,01/29/2013,1700,12,77th Street,1283,310,BURGLARY,0344 1607 0358 0352 0321,30,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2000 W  94TH                         PL,,"(33.9505, -118.3134)"
131206311,02/05/2013,02/04/2013,1430,12,77th Street,1243,310,BURGLARY,1601 0342 0344 0352 1822 0321,36,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1800 W  65TH                         PL,,"(33.9798, -118.309)"
131206327,02/05/2013,02/04/2013,0930,12,77th Street,1232,310,BURGLARY,0321 1607 0329 1822,61,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5900    6TH                          AV,,"(33.9873, -118.3235)"
131206356,02/06/2013,02/04/2013,0600,12,77th Street,1241,310,BURGLARY,1609 1822 0321 0344 0352,59,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3600 W  62ND                         ST,,"(33.9836, -118.3352)"
131206357,02/06/2013,02/05/2013,1150,12,77th Street,1256,310,BURGLARY,0321 0352 1606 1822 0344,34,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,700 W  74TH                         ST,,"(33.9727, -118.2856)"
131206369,02/06/2013,02/05/2013,0815,12,77th Street,1203,310,BURGLARY,0321 0344 1606 1822,42,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5100 S  SAINT ANDREWS                PL,,"(33.997, -118.3113)"
131206370,02/06/2013,02/05/2013,0615,12,77th Street,1242,310,BURGLARY,0344 1606 1822,45,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,2400 W  62ND                         ST,,"(33.9837, -118.32)"
131206393,02/06/2013,02/06/2013,0750,12,77th Street,1232,310,BURGLARY,1402 1606 0345 1816 0906,12,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,998,,,5900    MADDEN                       AV,,"(33.9873, -118.3255)"
131206421,02/07/2013,02/06/2013,0800,12,77th Street,1213,310,BURGLARY,0321 1607 1822 0344,33,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5600 S  VAN NESS                     AV,,"(33.9915, -118.3171)"
131206448,02/07/2013,02/07/2013,0300,12,77th Street,1239,310,BURGLARY,1210 1606 1822 0344 0377 0345 0216,47,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,5900    ESTRELLA                     AV,,"(33.9874, -118.2849)"
131206456,02/08/2013,02/08/2013,0040,12,77th Street,1269,310,BURGLARY,0361 1606,28,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,600 E  84TH                         ST,,"(33.9629, -118.2651)"
131206461,02/08/2013,02/06/2013,1150,12,77th Street,1231,310,BURGLARY,0321 0344 1609 1822,39,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,4000 W  59TH                         ST,,"(33.9871, -118.344)"
131206541,02/02/2013,02/01/2013,0700,12,77th Street,1232,310,BURGLARY,0358 0344,33,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3400 W  58TH                         PL,,"(33.9882, -118.3308)"
131206563,02/10/2013,02/09/2013,0950,12,77th Street,1273,310,BURGLARY,1202 0321 1606 0344 1822,75,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,8800    RUTHELEN                     ST,,"(33.958, -118.3128)"
131206591,02/10/2013,02/10/2013,1300,12,77th Street,1241,310,BURGLARY,0344 1275 0321 0329 0358 1605,12,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,3300 W  66TH                         ST,,"(33.9797, -118.3294)"
